"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"18.03.2020","39,0200","39,0200","39,0200","39,0200","","0,00%"
"17.03.2020","39,0200","39,0200","39,0200","39,0200","","0,00%"
"16.03.2020","39,0200","39,8400","39,9600","39,0200","1,80K","-14,58%"
"13.03.2020","45,6800","43,9900","45,7200","43,8900","0,54K","0,71%"
"12.03.2020","45,3600","44,6700","45,3600","44,6700","0,55K","-3,41%"
"11.03.2020","46,9600","46,9600","46,9600","46,9600","0,08K","-4,40%"
"09.03.2020","49,1200","49,3500","49,3500","49,1200","0,05K","1,38%"
"02.03.2020","48,4500","48,4500","48,4500","48,4500","0,29K","-1,52%"
"28.02.2020","49,2000","48,8800","49,2600","48,8800","0,10K","-3,42%"
"27.02.2020","50,9400","51,6600","51,6600","50,9400","0,20K","-4,32%"
"25.02.2020","53,2400","51,3200","53,2400","51,3200","0,10K","-0,49%"
"18.02.2020","53,5000","53,1000","53,5000","53,1000","0,18K","0,75%"
"17.02.2020","53,1000","53,1000","53,1000","53,1000","0,10K","1,41%"
"13.02.2020","52,3600","52,2000","52,3600","52,2000","0,12K","1,47%"
"04.02.2020","51,6000","51,6000","51,6000","51,6000","0,04K","0,00%"
"30.01.2020","51,6000","51,6000","51,6000","51,6000","0,20K","1,49%"
"28.01.2020","50,8400","51,1600","51,1600","50,8400","0,62K","3,17%"
"15.01.2020","49,2800","49,2800","49,2800","49,2800","0,09K","2,86%"
"02.01.2020","47,9100","47,9100","47,9100","47,9100","0,50K","-0,02%"
"27.12.2019","47,9200","47,9200","47,9200","47,9200","0,11K","0,48%"
"23.12.2019","47,6900","47,7000","47,7000","47,6900","0,55K","0,32%"
"20.12.2019","47,5400","47,5400","47,5400","47,5400","0,56K","1,52%"
"17.12.2019","46,8300","46,8300","46,8300","46,8300","0,11K","1,89%"
"13.12.2019","45,9600","46,9800","46,9800","45,9600","0,19K","-2,73%"
"12.12.2019","47,2500","47,2500","47,2500","47,2500","0,11K","2,38%"
"09.12.2019","46,1500","46,1900","46,1900","46,1500","0,14K","0,20%"
"02.12.2019","46,0600","46,0600","46,0600","46,0600","0,02K","-3,48%"
"27.11.2019","47,7200","47,7200","47,7200","47,7200","0,35K","1,45%"
"25.11.2019","47,0400","47,0400","47,0400","47,0400","0,04K","-1,30%"
"19.11.2019","47,6600","47,6600","47,6600","47,6600","0,42K","-0,23%"
"18.11.2019","47,7700","47,7700","47,7700","47,7700","0,42K","1,72%"
"15.11.2019","46,9600","46,9600","46,9600","46,9600","0,06K","-0,09%"
"14.11.2019","47,0000","47,0000","47,0000","47,0000","0,00K","-1,69%"
"31.10.2019","47,8100","47,8100","47,8100","47,8100","0,21K","0,63%"
"30.10.2019","47,5100","47,5100","47,5100","47,5100","0,20K","0,66%"
"21.10.2019","47,2000","47,3500","47,3500","47,2000","0,26K","-2,20%"
"17.10.2019","48,2600","48,0800","48,2600","48,0800","0,40K","2,94%"
"11.10.2019","46,8800","46,8800","46,8800","46,8800","0,10K","-1,10%"
"09.10.2019","47,4000","47,4500","47,4500","47,4000","0,22K","0,42%"
"08.10.2019","47,2000","47,2000","47,2000","47,2000","0,05K","1,07%"
"04.10.2019","46,7000","46,6800","46,7000","46,6800","0,07K","0,04%"
"30.09.2019","46,6800","46,6800","46,6800","46,6800","0,10K","1,10%"
"27.09.2019","46,1700","46,1700","46,1700","46,1700","0,10K","0,37%"
"26.09.2019","46,0000","45,3900","46,0000","45,3900","1,25K","9,65%"
"13.09.2019","41,9500","41,8000","41,9500","41,7500","0,37K","-0,59%"
"12.09.2019","42,2000","42,0700","42,2000","42,0700","0,10K","-0,24%"
"11.09.2019","42,3000","42,3000","42,3000","42,3000","0,01K","-0,02%"
"09.09.2019","42,3100","42,8000","42,8500","42,1800","0,85K","-2,31%"
"06.09.2019","43,3100","43,3100","43,3100","43,3100","0,10K","0,02%"
"05.09.2019","43,3000","43,3000","43,3000","43,3000","0,25K","-3,35%"
"30.08.2019","44,8000","44,8000","44,8000","44,8000","0,33K","2,99%"
"20.08.2019","43,5000","43,6000","43,6000","43,5000","0,33K","-3,20%"
"19.08.2019","44,9400","44,9400","44,9400","44,9400","0,05K","1,95%"
"14.08.2019","44,0800","44,0800","44,0800","44,0800","0,04K","-0,72%"
"06.08.2019","44,4000","44,4000","44,4000","44,4000","0,15K","-2,57%"
"02.08.2019","45,5700","45,5700","45,5700","45,5700","0,36K","0,91%"
"30.07.2019","45,1600","45,1600","45,1600","45,1600","0,07K","1,46%"
"26.07.2019","44,5100","44,8000","44,8000","44,5100","0,18K","1,07%"
"17.07.2019","44,0400","44,0400","44,0400","44,0400","0,30K","0,16%"
"15.07.2019","43,9700","43,9700","43,9700","43,9700","0,03K","-0,81%"
"11.07.2019","44,3300","44,3300","44,3300","44,3300","0,10K","-0,96%"
"04.07.2019","44,7600","44,7600","44,7600","44,7600","0,01K","4,04%"
"02.07.2019","43,0200","43,0200","43,0200","43,0200","0,19K","1,27%"
"01.07.2019","42,4800","42,6700","42,6700","42,4800","0,20K","-1,42%"
"24.06.2019","43,0900","43,0700","43,0900","43,0700","0,15K","-1,69%"
"20.06.2019","43,8300","43,8300","43,8300","43,8300","0,03K","-2,56%"
"19.06.2019","44,9800","44,9800","44,9800","44,9800","0,03K","-2,28%"
"14.06.2019","46,0300","45,7700","46,0300","45,7700","0,51K","2,86%"
"11.06.2019","44,7500","44,7500","44,7500","44,7500","0,56K","-2,42%"
"06.06.2019","45,8600","46,5700","46,5700","45,8600","0,07K","-0,86%"
"29.05.2019","46,2600","46,2600","46,2600","46,2600","0,15K","-2,86%"
"24.05.2019","47,6200","47,6200","47,6200","47,6200","0,07K","-0,06%"
"21.05.2019","47,6500","47,6500","47,6500","47,6500","0,06K","0,36%"
"20.05.2019","47,4800","47,4800","47,4800","47,4800","0,07K","-1,04%"
"14.05.2019","47,9800","47,9800","47,9800","47,9800","0,01K","-1,72%"
"13.05.2019","48,8200","48,8200","48,8200","48,8200","0,03K","2,07%"
"10.05.2019","47,8300","47,8300","47,8300","47,8300","0,15K","6,15%"
"25.04.2019","45,0600","45,0600","45,0600","45,0600","0,28K","4,67%"
"05.03.2019","43,0500","42,6800","43,0500","42,6800","0,42K","1,60%"
"04.03.2019","42,3700","42,3800","42,3800","42,3700","0,40K","-0,87%"
"01.03.2019","42,7400","42,7400","42,7400","42,7400","0,15K","-3,11%"
"18.02.2019","44,1100","44,2000","44,2000","44,1100","0,35K","0,11%"
"15.02.2019","44,0600","44,0600","44,0600","44,0600","0,50K","1,92%"
"25.01.2019","43,2300","43,2300","43,2300","43,2300","0,10K","2,37%"
"24.01.2019","42,2300","42,2300","42,2300","42,2300","0,20K","1,42%"
"14.01.2019","41,6400","41,6400","41,6400","41,6400","0,06K","1,83%"
"11.01.2019","40,8900","40,8900","40,8900","40,8900","0,04K","1,39%"
"10.01.2019","40,3300","40,3300","40,3300","40,3300","0,04K","-2,02%"
"27.12.2018","41,1600","39,7900","41,1600","39,7900","0,16K","-1,25%"
"21.12.2018","41,6800","41,6800","41,6800","41,6800","0,05K","-1,26%"
"11.12.2018","42,2100","42,2100","42,2100","42,2100","0,15K","2,03%"
"05.12.2018","41,3700","41,3700","41,3700","41,3700","0,01K","-3,18%"
"03.12.2018","42,7300","42,7300","42,7300","42,7300","0,05K","-0,97%"
"27.11.2018","43,1500","43,1500","43,1500","43,1500","0,07K","3,01%"
"20.11.2018","41,8900","41,8900","41,8900","41,8900","0,02K","-3,37%"
"14.11.2018","43,3500","43,3500","43,3500","43,3500","0,45K","5,47%"
"07.11.2018","41,1000","41,1000","41,1000","41,1000","1,00K","3,01%"
"05.11.2018","39,9000","39,9000","39,9000","39,9000","0,12K","0,58%"
"08.10.2018","39,6700","39,7200","39,7200","39,6700","0,20K","-0,95%"
"04.10.2018","40,0500","40,0500","40,0500","40,0500","0,20K","-2,15%"
"02.10.2018","40,9300","40,9300","40,9300","40,9300","0,25K","-5,58%"
"17.09.2018","43,3500","43,3500","43,3500","43,3500","0,12K","1,03%"
"06.09.2018","42,9100","43,1800","43,1800","42,9100","0,15K","-2,39%"
"31.08.2018","43,9600","43,7100","43,9600","43,7100","1,15K","-1,88%"
"30.08.2018","44,8000","44,6300","44,8000","44,6300","0,08K","0,45%"
"29.08.2018","44,6000","44,6000","44,6000","44,6000","0,50K","2,08%"
"22.08.2018","43,6900","43,6900","43,6900","43,6900","0,08K","2,63%"
"14.08.2018","42,5700","42,5700","42,5700","42,5700","0,09K","2,28%"
"04.07.2018","41,6200","41,6200","41,6200","41,6200","0,20K","2,03%"
"25.06.2018","40,7900","40,7900","40,7900","40,7900","0,02K","-0,54%"
"22.06.2018","41,0100","41,0100","41,0100","41,0100","0,04K","-1,94%"
"15.06.2018","41,8200","41,8200","41,8200","41,8200","0,10K","2,55%"
"05.06.2018","40,7800","40,7800","40,7800","40,7800","0,02K","3,29%"
"28.05.2018","39,4800","39,4800","39,4800","39,4800","0,03K","0,71%"
"25.05.2018","39,2000","39,2000","39,2000","39,2000","0,22K","-0,51%"
"14.05.2018","39,4000","39,5000","39,5000","39,4000","0,06K","-3,19%"
"09.05.2018","40,7000","40,6400","40,7000","40,6400","0,52K","-1,43%"
"27.04.2018","41,2900","41,2900","41,2900","41,2900","0,10K","1,70%"
"26.04.2018","40,6000","40,5300","40,6000","40,5300","0,15K","2,14%"
"25.04.2018","39,7500","39,9000","39,9000","39,7500","0,15K","-2,38%"
"18.04.2018","40,7200","40,7200","40,7200","40,7200","0,02K","0,99%"
"06.04.2018","40,3200","40,3200","40,3200","40,3200","0,68K","1,92%"
"27.03.2018","39,5600","39,5600","39,5600","39,5600","0,21K","0,58%"
"20.03.2018","39,3300","39,3400","39,3400","39,3300","0,50K","3,09%"
"15.03.2018","38,1500","38,1500","38,1500","38,1500","0,03K","-1,14%"
"12.03.2018","38,5900","38,5900","38,5900","38,5900","0,01K","2,80%"
"06.03.2018","37,5400","37,5400","37,5400","37,5400","0,22K","2,29%"
"02.03.2018","36,7000","36,8500","36,8500","36,7000","0,88K","-3,32%"
"23.02.2018","37,9600","37,9600","37,9600","37,9600","0,04K","2,82%"
"16.02.2018","36,9200","36,9200","36,9200","36,9200","0,03K","0,11%"
"12.02.2018","36,8800","36,8700","36,8800","36,8700","0,40K","0,27%"
"08.02.2018","36,7800","36,7800","36,7800","36,7800","0,04K","-0,76%"
"07.02.2018","37,0600","36,7700","37,0600","36,5200","0,13K","-0,99%"
"05.02.2018","37,4300","37,4300","37,4300","37,4300","0,54K","-4,00%"
"01.02.2018","38,9900","38,9900","38,9900","38,9900","0,26K","-1,99%"
"30.01.2018","39,7800","39,9200","39,9200","39,7800","0,11K","0,45%"
"26.01.2018","39,6000","39,6000","39,6000","39,6000","0,29K","-0,95%"
"25.01.2018","39,9800","39,9800","39,9800","39,9800","0,60K","-2,01%"
"22.01.2018","40,8000","40,8000","40,8000","40,8000","0,09K","-0,24%"
"18.01.2018","40,9000","40,9000","40,9000","40,9000","1,00K","0,20%"
"16.01.2018","40,8200","40,4000","40,8200","40,4000","0,14K","1,09%"
"15.01.2018","40,3800","40,3800","40,3800","40,3800","0,80K","-0,20%"
"12.01.2018","40,4600","40,4600","40,4600","40,4600","0,05K","-0,88%"
"11.01.2018","40,8200","40,8200","40,8200","40,8200","0,29K","-0,92%"
"10.01.2018","41,2000","41,2000","41,2000","41,2000","0,05K","0,96%"
"22.12.2017","40,8100","40,8000","40,8100","40,8000","0,40K","-2,86%"
"18.12.2017","42,0100","41,2300","42,0100","41,1000","2,69K","3,14%"
"14.12.2017","40,7300","40,8300","40,8300","40,7300","0,18K","-1,52%"
"12.12.2017","41,3600","41,3600","41,3600","41,3600","0,08K","2,45%"
"06.12.2017","40,3700","40,3700","40,3700","40,3700","0,06K","-0,76%"
"05.12.2017","40,6800","40,6800","40,6800","40,6800","0,80K","4,68%"
"29.11.2017","38,8600","38,9900","39,0000","38,5100","0,92K","-1,87%"
"28.11.2017","39,6000","39,5700","39,6000","39,5700","0,06K","-0,38%"
"24.11.2017","39,7500","39,7400","39,7500","39,7400","0,25K","0,63%"
"14.11.2017","39,5000","39,5700","39,5700","39,5000","0,13K","1,28%"
"13.11.2017","39,0000","39,4100","39,4100","39,0000","0,38K","0,00%"
"09.11.2017","39,0000","39,0000","39,0000","39,0000","0,15K","-1,09%"
"08.11.2017","39,4300","38,6300","39,5300","38,6300","0,39K","1,10%"
"07.11.2017","39,0000","39,0000","39,0000","39,0000","0,08K","0,57%"
"03.11.2017","38,7800","38,7800","38,7800","38,7800","0,05K","0,65%"
"02.11.2017","38,5300","38,5300","38,5300","38,5300","0,80K","1,39%"
"31.10.2017","38,0000","38,0000","38,0000","38,0000","0,05K","3,29%"
"05.10.2017","36,7900","36,7900","36,7900","36,7900","0,25K","0,82%"
"15.09.2017","36,4900","36,4900","36,4900","36,4900","0,32K","0,00%"
"13.09.2017","36,4900","36,3900","36,4900","36,3900","0,29K","0,08%"
"12.09.2017","36,4600","36,4900","36,5300","36,4600","0,49K","0,61%"
"08.09.2017","36,2400","36,2400","36,2400","36,2400","0,06K","1,74%"
"06.09.2017","35,6200","35,6100","36,1200","35,6100","1,88K","1,45%"
"28.08.2017","35,1100","35,1100","35,1100","35,1100","0,02K","-1,15%"
"22.08.2017","35,5200","35,5200","35,5200","35,5200","0,04K","1,28%"
"11.08.2017","35,0700","35,0700","35,0700","35,0700","0,35K","-1,57%"
"09.08.2017","35,6300","35,6300","35,6300","35,6300","0,08K","0,82%"
"02.08.2017","35,3400","35,3400","35,3400","35,3400","0,48K","2,58%"
"25.07.2017","34,4500","34,4500","34,4500","34,4500","0,10K","0,15%"
"24.07.2017","34,4000","34,6000","34,6100","34,4000","1,22K","-5,29%"
"16.06.2017","36,3200","36,3200","36,3200","36,3200","0,01K","-0,66%"
"15.06.2017","36,5600","36,5600","36,5600","36,5600","0,01K","1,78%"
"13.06.2017","35,9200","35,9200","35,9200","35,9200","0,13K","4,03%"
"24.05.2017","34,5300","34,7700","34,8700","34,5300","2,04K","-0,63%"
"22.05.2017","34,7500","34,7500","34,7500","34,7500","0,80K","3,42%"
"02.05.2017","33,6000","33,6000","33,6000","33,6000","0,33K","1,82%"
"31.03.2017","33,0000","33,0000","33,0000","33,0000","0,09K","1,32%"
"28.03.2017","32,5700","32,5700","32,5700","32,5700","0,20K","-0,06%"
"20.03.2017","32,5900","32,5900","32,5900","32,5900","0,05K","-0,12%"
"17.03.2017","32,6300","32,5000","32,6300","32,5000","0,15K","-0,12%"
"16.03.2017","32,6700","32,5200","32,6700","32,5200","0,19K","1,87%"
"14.03.2017","32,0700","32,0700","32,0700","32,0700","0,05K","-0,16%"
"13.03.2017","32,1200","32,0800","32,1200","32,0800","0,11K","-1,14%"
"10.03.2017","32,4900","32,4900","32,4900","32,4900","0,25K","-0,03%"
"09.03.2017","32,5000","32,4900","32,5000","32,4900","1,38K","-0,88%"
"03.03.2017","32,7900","32,7900","32,7900","32,7900","0,06K","0,40%"
"28.02.2017","32,6600","32,6600","32,6600","32,6600","0,11K","-0,27%"
"16.02.2017","32,7500","32,7500","32,7500","32,7500","0,33K","0,34%"
"15.02.2017","32,6400","32,5800","32,6400","32,5800","0,64K","1,56%"
"10.02.2017","32,1400","32,1000","32,1400","32,0800","0,12K","0,12%"
"09.02.2017","32,1000","31,9700","32,1000","31,9700","0,63K","0,25%"
"08.02.2017","32,0200","32,0200","32,0200","32,0200","0,04K","2,53%"
"07.02.2017","31,2300","30,6200","31,2300","30,6200","0,60K","1,73%"
"06.02.2017","30,7000","30,7000","30,7000","30,7000","0,30K","-0,03%"
"02.02.2017","30,7100","30,7100","30,7100","30,7100","0,49K","-0,45%"
"01.02.2017","30,8500","30,6000","30,8500","30,6000","0,35K","2,97%"
"26.01.2017","29,9600","29,9600","29,9600","29,9600","0,68K","-1,29%"
"24.01.2017","30,3500","30,3500","30,3500","30,3500","0,05K","0,17%"
"23.01.2017","30,3000","30,3000","30,3000","30,3000","0,05K","-3,04%"
"12.01.2017","31,2500","31,2500","31,2500","31,2500","0,05K","-0,19%"
"09.01.2017","31,3100","31,3100","31,3100","31,3100","0,05K","0,22%"
"05.01.2017","31,2400","31,2400","31,2400","31,2400","0,12K","2,16%"
"04.01.2017","30,5800","30,5800","30,5800","30,5800","0,05K","-1,48%"
"03.01.2017","31,0400","31,0400","31,0400","31,0400","0,05K","1,64%"
"23.12.2016","30,5400","30,1600","30,5400","30,1600","0,20K","1,19%"
"22.12.2016","30,1800","30,1800","30,1800","30,1800","0,05K","0,57%"
"21.12.2016","30,0100","30,0100","30,0100","30,0100","0,05K","-0,03%"
"19.12.2016","30,0200","30,0200","30,0200","30,0200","0,15K","1,66%"
"16.12.2016","29,5300","29,5300","29,5300","29,5300","0,05K","-0,30%"
"15.12.2016","29,6200","29,2300","29,6200","29,2300","0,53K","-0,87%"
"14.12.2016","29,8800","29,8800","29,8800","29,8800","0,05K","-0,07%"
"13.12.2016","29,9000","29,9000","29,9000","29,9000","0,05K","1,39%"
"12.12.2016","29,4900","29,4900","29,4900","29,4900","0,05K","0,48%"
"08.12.2016","29,3500","29,3500","29,3500","29,3500","0,22K","-2,23%"
"07.12.2016","30,0200","29,6600","30,0200","29,6600","0,37K","2,81%"
"06.12.2016","29,2000","29,2000","29,2000","29,2000","0,05K","-0,65%"
"05.12.2016","29,3900","29,6900","29,6900","29,3900","0,29K","-0,71%"
"01.12.2016","29,6000","29,6000","29,6000","29,6000","0,02K","-4,73%"
"30.11.2016","31,0700","31,0700","31,0700","31,0700","0,05K","1,40%"
"24.11.2016","30,6400","30,6400","30,6400","30,6400","0,05K","-1,03%"
"23.11.2016","30,9600","30,9600","30,9600","30,9600","0,10K","1,47%"
"18.11.2016","30,5100","30,5100","30,5100","30,5100","0,05K","0,10%"
"17.11.2016","30,4800","30,4900","30,5000","30,4800","1,24K","-0,23%"
"16.11.2016","30,5500","30,5500","30,5500","30,5500","0,05K","-0,71%"
"15.11.2016","30,7700","30,7700","30,7700","30,7700","0,10K","1,89%"
"14.11.2016","30,2000","30,4900","30,4900","30,2000","0,10K","-1,79%"
"11.11.2016","30,7500","30,3300","30,7500","30,3300","0,10K","-0,13%"
"10.11.2016","30,7900","30,7900","30,7900","30,7900","0,06K","-3,72%"
"03.11.2016","31,9800","32,6900","32,9400","31,9800","3,50K","-6,05%"
"26.09.2016","34,0400","34,0400","34,0400","34,0400","0,20K","55,08%"
