"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"15.10.2021","32,090","30,750","32,360","30,250","5,78M","4,49%"
"14.10.2021","30,710","31,090","31,220","30,610","1,71M","-0,68%"
"13.10.2021","30,920","30,230","31,040","30,030","2,25M","1,68%"
"12.10.2021","30,410","29,840","30,610","29,670","2,03M","0,90%"
"11.10.2021","30,140","30,960","30,960","29,930","3,23M","-2,62%"
"08.10.2021","30,950","31,780","31,810","30,910","2,74M","-2,46%"
"07.10.2021","31,730","32,180","32,430","31,660","1,91M","-0,22%"
"06.10.2021","31,800","31,790","31,930","31,270","2,40M","-0,44%"
"05.10.2021","31,940","31,220","32,070","31,050","2,80M","2,57%"
"04.10.2021","31,140","30,600","31,300","30,600","2,09M","1,53%"
"01.10.2021","30,670","30,250","30,870","30,170","2,04M","0,39%"
"30.09.2021","30,550","31,410","31,450","30,380","5,05M","-2,77%"
"29.09.2021","31,420","31,700","31,890","31,320","1,39M","-0,38%"
"28.09.2021","31,540","32,170","32,250","31,420","2,05M","-2,38%"
"27.09.2021","32,310","32,350","32,750","32,170","1,61M","0,81%"
"24.09.2021","32,050","32,200","32,390","31,970","1,46M","-0,50%"
"23.09.2021","32,210","32,140","32,520","32,030","1,74M","1,00%"
"22.09.2021","31,890","32,340","32,420","31,880","1,95M","-0,81%"
"21.09.2021","32,150","32,160","32,540","32,070","1,65M","0,06%"
"20.09.2021","32,130","31,710","32,410","31,570","3,14M","0,50%"
"17.09.2021","31,970","32,660","32,760","31,910","4,24M","-1,63%"
"16.09.2021","32,500","32,360","32,600","32,200","2,44M","-0,12%"
"15.09.2021","32,540","33,240","33,300","32,430","2,99M","-2,78%"
"14.09.2021","33,470","33,020","33,520","32,640","2,00M","1,33%"
"13.09.2021","33,030","32,780","33,330","32,720","1,98M","0,76%"
"10.09.2021","32,780","33,190","33,270","32,670","1,52M","-0,79%"
"09.09.2021","33,040","32,700","33,300","32,500","2,06M","0,95%"
"08.09.2021","32,730","32,610","32,770","32,150","1,71M","0,25%"
"07.09.2021","32,650","33,260","33,290","32,550","1,63M","-1,57%"
"06.09.2021","33,170","33,410","33,610","33,170","1,24M","-0,54%"
"03.09.2021","33,350","33,530","33,650","33,020","1,48M","-0,48%"
"02.09.2021","33,510","33,570","33,680","33,370","1,18M","0,03%"
"01.09.2021","33,500","33,290","33,750","33,280","1,71M","1,24%"
"31.08.2021","33,090","32,600","33,520","32,600","2,49M","1,29%"
"30.08.2021","32,670","32,850","32,990","32,590","1,07M","-0,40%"
"27.08.2021","32,800","33,010","33,040","32,780","1,06M","-0,76%"
"26.08.2021","33,050","32,990","33,100","32,750","1,55M","-0,09%"
"25.08.2021","33,080","33,440","33,510","33,080","1,42M","-1,25%"
"24.08.2021","33,500","33,380","33,630","33,100","2,01M","0,48%"
"23.08.2021","33,340","33,880","33,990","32,790","2,36M","-0,74%"
"20.08.2021","33,590","33,000","33,590","32,950","3,76M","2,35%"
"19.08.2021","32,820","32,270","33,330","32,130","3,75M","0,83%"
"18.08.2021","32,550","31,870","32,640","31,790","2,38M","1,94%"
"17.08.2021","31,930","31,580","31,960","31,290","1,80M","0,92%"
"16.08.2021","31,640","31,350","31,690","31,340","2,05M","0,76%"
"13.08.2021","31,400","31,000","31,460","30,830","2,01M","1,29%"
"12.08.2021","31,000","31,380","31,470","30,900","2,17M","-1,15%"
"11.08.2021","31,360","31,400","31,610","31,140","1,40M","0,19%"
"10.08.2021","31,300","31,040","31,520","31,030","1,81M","1,00%"
"09.08.2021","30,990","30,520","31,350","30,520","2,43M","1,54%"
"06.08.2021","30,520","30,780","30,840","30,400","2,54M","-1,04%"
"05.08.2021","30,840","30,280","30,980","30,270","2,59M","1,65%"
"04.08.2021","30,340","30,240","30,470","30,100","1,89M","0,80%"
"03.08.2021","30,100","30,210","30,480","30,100","1,67M","-0,23%"
"02.08.2021","30,170","30,180","30,350","29,950","1,47M","0,53%"
"30.07.2021","30,010","30,600","30,770","29,980","3,21M","0,20%"
"29.07.2021","29,950","30,050","30,180","29,800","1,97M","-0,27%"
"28.07.2021","30,030","29,880","30,230","29,790","1,37M","0,47%"
"27.07.2021","29,890","29,860","30,050","29,610","1,40M","0,00%"
"26.07.2021","29,890","30,050","30,370","29,830","2,41M","-0,99%"
"23.07.2021","30,190","30,150","30,360","29,870","2,91M","1,65%"
"22.07.2021","29,700","29,260","29,870","29,130","2,22M","2,20%"
"21.07.2021","29,060","28,830","29,210","28,620","2,73M","1,47%"
"20.07.2021","28,640","29,040","29,320","28,390","3,90M","-1,41%"
"19.07.2021","29,050","30,050","30,110","28,600","7,09M","-3,81%"
"16.07.2021","30,200","30,630","30,850","30,060","3,97M","-1,08%"
"15.07.2021","30,530","31,050","31,070","30,470","2,64M","-2,12%"
"14.07.2021","31,190","31,310","31,470","31,050","1,76M","-0,98%"
"13.07.2021","31,500","32,000","32,020","31,390","2,10M","-1,62%"
"12.07.2021","32,020","31,390","32,070","31,350","2,56M","2,40%"
"09.07.2021","31,270","31,310","31,500","31,050","1,67M","0,06%"
"08.07.2021","31,250","31,980","31,980","31,070","2,55M","-2,28%"
"07.07.2021","31,980","31,490","32,190","31,340","2,98M","2,01%"
"06.07.2021","31,350","31,030","31,470","30,890","1,84M","1,00%"
"05.07.2021","31,040","31,110","31,160","30,780","1,11M","-0,16%"
"02.07.2021","31,090","31,000","31,110","30,720","1,65M","0,75%"
"01.07.2021","30,860","30,680","31,010","30,500","1,78M","0,98%"
"30.06.2021","30,560","30,950","31,000","30,360","2,24M","-1,26%"
"29.06.2021","30,950","30,840","31,280","30,760","2,23M","0,42%"
"28.06.2021","30,820","30,450","30,900","30,430","1,79M","1,45%"
"25.06.2021","30,380","30,490","30,490","29,990","1,75M","-0,26%"
"24.06.2021","30,460","30,190","30,480","30,040","2,19M","1,47%"
"23.06.2021","30,020","30,280","30,280","29,970","2,33M","-0,73%"
"22.06.2021","30,240","30,350","30,380","30,040","1,61M","-0,10%"
"21.06.2021","30,270","30,300","30,500","30,080","1,85M","0,07%"
"18.06.2021","30,250","30,990","31,220","30,170","4,53M","-2,42%"
"17.06.2021","31,000","31,300","31,480","30,740","2,68M","-1,74%"
"16.06.2021","31,550","31,200","31,720","31,180","2,36M","1,61%"
"15.06.2021","31,050","31,200","31,290","30,920","1,26M","-0,13%"
"14.06.2021","31,090","30,870","31,280","30,830","1,51M","0,84%"
"11.06.2021","30,830","30,600","30,910","30,380","1,95M","1,25%"
"10.06.2021","30,450","30,930","30,940","30,330","2,37M","-1,39%"
"09.06.2021","30,880","31,160","31,230","30,800","1,65M","-0,80%"
"08.06.2021","31,130","30,870","31,240","30,790","2,10M","1,14%"
"07.06.2021","30,780","30,920","30,920","30,470","2,19M","-0,36%"
"04.06.2021","30,890","30,700","31,020","30,370","2,04M","0,95%"
"03.06.2021","30,600","30,680","30,720","30,160","2,21M","-0,29%"
"02.06.2021","30,690","31,180","31,490","30,600","3,10M","-1,32%"
"01.06.2021","31,100","31,050","31,520","30,760","2,02M","0,81%"
"31.05.2021","30,850","31,160","31,340","30,800","1,73M","-1,09%"
"28.05.2021","31,190","31,220","31,470","31,070","1,71M","0,22%"
"27.05.2021","31,120","32,020","32,110","31,120","3,96M","-2,78%"
"26.05.2021","32,010","32,340","32,510","32,010","1,39M","-0,84%"
"25.05.2021","32,280","32,790","32,840","32,150","1,86M","-1,04%"
"21.05.2021","32,620","32,500","32,840","32,380","2,41M","0,52%"
"20.05.2021","32,450","31,950","32,450","31,770","1,76M","2,11%"
"19.05.2021","31,780","31,970","32,070","31,610","1,63M","-1,06%"
"18.05.2021","32,120","32,320","32,360","31,890","1,96M","0,56%"
"17.05.2021","31,940","32,100","32,240","31,750","1,95M","-0,47%"
"14.05.2021","32,090","31,350","32,200","31,290","3,37M","2,16%"
"13.05.2021","31,410","30,620","31,670","30,280","2,98M","2,38%"
"12.05.2021","30,680","30,910","31,760","30,640","3,01M","-0,39%"
"11.05.2021","30,800","31,340","31,430","30,390","3,69M","-2,47%"
"10.05.2021","31,580","32,110","32,150","31,520","2,24M","-1,80%"
"07.05.2021","32,160","31,260","32,210","31,210","2,96M","2,75%"
"06.05.2021","31,300","31,650","31,990","31,260","2,40M","-0,92%"
"05.05.2021","31,590","31,200","31,840","31,160","3,09M","2,10%"
"04.05.2021","30,940","31,930","32,140","30,840","4,24M","-2,73%"
"03.05.2021","31,810","31,670","31,880","31,500","1,43M","0,86%"
"30.04.2021","31,540","31,750","31,830","31,340","2,64M","-0,44%"
"29.04.2021","31,680","32,250","32,430","31,610","3,62M","-3,80%"
"28.04.2021","32,930","33,600","33,600","32,850","2,97M","-1,88%"
"27.04.2021","33,560","33,820","33,950","33,510","1,48M","-0,44%"
"26.04.2021","33,710","33,910","34,210","33,670","1,80M","-0,50%"
"23.04.2021","33,880","34,020","34,460","33,580","2,51M","-0,47%"
"22.04.2021","34,040","32,840","34,300","32,840","3,49M","4,51%"
"21.04.2021","32,570","33,100","33,200","32,420","3,05M","-1,48%"
"20.04.2021","33,060","33,800","33,800","33,050","2,92M","-2,28%"
"19.04.2021","33,830","34,330","34,470","33,830","1,97M","-1,14%"
"16.04.2021","34,220","34,000","34,520","33,810","2,89M","0,50%"
"15.04.2021","34,050","34,080","34,330","33,900","1,95M","0,18%"
"14.04.2021","33,990","34,220","34,390","33,960","1,41M","-0,67%"
"13.04.2021","34,220","34,530","34,560","33,790","2,03M","-0,90%"
"12.04.2021","34,530","34,590","34,800","34,300","1,79M","0,03%"
"09.04.2021","34,520","34,680","34,830","34,480","1,96M","-0,26%"
"08.04.2021","34,610","34,010","34,610","34,000","2,70M","2,12%"
"07.04.2021","33,890","34,000","34,120","33,610","1,89M","0,00%"
"06.04.2021","33,890","34,600","34,700","33,720","3,04M","-1,17%"
"01.04.2021","34,290","33,500","34,400","33,350","3,96M","2,60%"
"31.03.2021","33,420","32,360","33,440","32,230","3,89M","3,15%"
"30.03.2021","32,400","32,610","32,860","32,190","2,90M","-0,95%"
"29.03.2021","32,710","32,750","32,980","32,600","1,65M","0,25%"
"26.03.2021","32,630","32,650","32,880","32,390","1,97M","0,43%"
"25.03.2021","32,490","32,550","32,920","32,390","2,30M","-0,15%"
"24.03.2021","32,540","32,850","32,850","32,240","1,69M","-0,58%"
"23.03.2021","32,730","31,790","32,770","31,680","2,59M","2,54%"
"22.03.2021","31,920","31,780","32,010","31,500","2,00M","0,22%"
"19.03.2021","31,850","31,400","31,850","31,260","5,22M","1,76%"
"18.03.2021","31,300","31,240","31,800","30,930","4,69M","0,19%"
"17.03.2021","31,240","32,290","32,370","31,120","4,33M","-2,68%"
"16.03.2021","32,100","32,730","33,140","32,000","3,41M","-1,80%"
"15.03.2021","32,690","32,510","32,840","32,410","1,92M","0,74%"
"12.03.2021","32,450","32,770","32,800","32,390","2,23M","-0,83%"
"11.03.2021","32,720","32,500","32,810","32,340","2,55M","1,24%"
"10.03.2021","32,320","32,300","32,530","31,920","3,07M","0,25%"
"09.03.2021","32,240","31,580","33,000","31,540","4,52M","2,35%"
"08.03.2021","31,500","31,800","31,800","30,800","3,80M","0,19%"
"05.03.2021","31,440","31,200","31,800","30,930","4,72M","1,75%"
"04.03.2021","30,900","30,250","31,170","30,210","4,52M","2,45%"
"03.03.2021","30,160","30,890","31,110","29,950","4,66M","-1,63%"
"02.03.2021","30,660","31,570","31,720","30,530","3,65M","-2,85%"
"01.03.2021","31,560","31,820","32,010","31,280","2,20M","0,70%"
"26.02.2021","31,340","31,090","32,030","30,980","3,38M","0,13%"
"25.02.2021","31,300","31,830","31,830","31,110","1,98M","-0,70%"
"24.02.2021","31,520","31,550","31,880","31,240","2,36M","-0,06%"
"23.02.2021","31,540","31,900","32,050","30,970","3,41M","-0,60%"
"22.02.2021","31,730","32,460","32,500","31,690","2,63M","-2,28%"
"19.02.2021","32,470","31,700","32,620","31,520","5,48M","0,09%"
"18.02.2021","32,440","32,940","33,110","32,440","2,95M","-1,37%"
"17.02.2021","32,890","33,400","33,440","32,770","3,36M","-1,44%"
"16.02.2021","33,370","33,940","34,020","33,340","2,49M","-1,53%"
"15.02.2021","33,890","34,300","34,370","33,820","1,97M","-0,24%"
"12.02.2021","33,970","34,150","34,170","33,580","2,56M","-0,38%"
"11.02.2021","34,100","33,660","34,220","33,600","2,41M","0,29%"
"10.02.2021","34,000","34,190","34,720","33,510","3,73M","0,03%"
"09.02.2021","33,990","35,080","35,110","33,850","5,52M","-2,77%"
"08.02.2021","34,960","36,650","36,690","34,960","3,49M","-3,53%"
"05.02.2021","36,240","36,360","37,550","36,180","2,33M","-0,03%"
"04.02.2021","36,250","36,460","36,630","36,010","1,44M","-0,66%"
"03.02.2021","36,490","36,200","36,820","36,020","1,78M","1,02%"
"02.02.2021","36,120","36,180","36,260","35,860","2,02M","0,61%"
"01.02.2021","35,900","35,500","35,990","35,290","2,32M","1,24%"
"29.01.2021","35,460","35,080","36,260","34,530","3,52M","-0,53%"
"28.01.2021","35,650","34,950","35,750","33,630","4,76M","1,19%"
"27.01.2021","35,230","36,180","36,290","34,410","4,48M","-2,92%"
"26.01.2021","36,290","36,730","37,180","36,160","3,22M","-1,36%"
"25.01.2021","36,790","37,340","37,340","36,290","1,80M","-0,22%"
"22.01.2021","36,870","37,200","37,340","36,410","2,18M","-1,50%"
"21.01.2021","37,430","37,800","37,910","37,270","1,63M","-0,27%"
"20.01.2021","37,530","37,690","37,690","37,180","1,60M","0,24%"
"19.01.2021","37,440","37,310","37,640","37,020","1,48M","1,05%"
"18.01.2021","37,050","37,100","37,250","36,880","1,22M","-0,67%"
"15.01.2021","37,300","38,340","38,360","37,170","2,49M","-2,71%"
"14.01.2021","38,340","38,090","38,340","37,670","2,01M","0,95%"
"13.01.2021","37,980","36,300","38,110","36,180","2,90M","2,26%"
"12.01.2021","37,140","38,220","38,560","37,140","2,59M","-2,85%"
"11.01.2021","38,230","38,450","38,600","37,690","2,49M","-1,09%"
"08.01.2021","38,650","37,550","38,650","37,400","3,52M","4,86%"
"07.01.2021","36,860","37,150","37,310","36,650","2,16M","0,82%"
"06.01.2021","36,560","35,530","36,660","35,220","2,93M","3,86%"
"05.01.2021","35,200","35,690","35,760","35,030","1,98M","-2,09%"
"04.01.2021","35,950","34,950","36,030","34,950","3,08M","3,99%"
"30.12.2020","34,570","34,870","35,060","34,490","1,04M","-1,09%"
"29.12.2020","34,950","35,100","35,420","34,860","1,68M","-0,20%"
"28.12.2020","35,020","34,000","35,020","34,000","1,85M","3,61%"
"23.12.2020","33,800","33,400","33,920","33,300","1,52M","1,72%"
"22.12.2020","33,230","32,800","33,240","32,690","1,60M","1,90%"
"21.12.2020","32,610","33,120","33,210","32,120","2,30M","-2,69%"
"18.12.2020","33,510","33,850","34,050","33,490","4,01M","-0,98%"
"17.12.2020","33,840","33,900","34,270","33,670","2,44M","0,12%"
"16.12.2020","33,800","33,490","33,990","33,410","2,22M","1,53%"
"15.12.2020","33,290","33,050","33,400","32,840","2,22M","0,45%"
"14.12.2020","33,140","33,240","33,470","32,870","2,32M","0,15%"
"11.12.2020","33,090","33,620","33,790","32,850","2,46M","-1,52%"
"10.12.2020","33,600","33,700","33,980","33,550","1,96M","-0,33%"
"09.12.2020","33,710","34,000","34,250","33,710","2,38M","-0,79%"
"08.12.2020","33,980","33,820","34,290","33,800","2,34M","0,89%"
"07.12.2020","33,680","34,120","34,280","33,570","2,67M","-1,66%"
"04.12.2020","34,250","34,710","34,790","34,040","2,56M","-1,58%"
"03.12.2020","34,800","35,160","35,300","34,560","2,01M","-0,57%"
"02.12.2020","35,000","34,480","35,460","34,360","3,05M","1,51%"
"01.12.2020","34,480","34,820","34,860","34,290","2,11M","-0,83%"
"30.11.2020","34,770","34,890","35,060","34,500","2,68M","-0,29%"
"27.11.2020","34,870","34,250","34,890","34,250","1,49M","1,84%"
"26.11.2020","34,240","34,570","34,840","33,970","1,41M","-0,55%"
"25.11.2020","34,430","34,230","34,820","34,170","1,78M","0,88%"
"24.11.2020","34,130","35,000","35,090","33,970","2,72M","-1,30%"
"23.11.2020","34,580","35,250","35,280","34,580","2,13M","-1,20%"
"20.11.2020","35,000","34,100","35,140","33,800","3,23M","2,76%"
"19.11.2020","34,060","33,500","34,360","33,490","2,73M","1,01%"
"18.11.2020","33,720","33,830","34,040","33,430","2,13M","-0,68%"
"17.11.2020","33,950","34,390","34,700","33,840","2,09M","-1,31%"
"16.11.2020","34,400","35,130","35,250","34,270","3,04M","-1,63%"
"13.11.2020","34,970","34,360","35,300","34,360","2,83M","1,92%"
"12.11.2020","34,310","33,970","34,580","33,220","3,01M","0,41%"
"11.11.2020","34,170","33,340","34,240","32,960","3,45M","4,72%"
"10.11.2020","32,630","33,010","33,640","32,530","3,82M","-1,60%"
"09.11.2020","33,160","34,240","35,260","33,070","4,51M","-1,07%"
"06.11.2020","33,520","34,000","34,130","33,380","1,57M","-2,05%"
"05.11.2020","34,220","34,000","34,600","33,900","1,95M","1,03%"
"04.11.2020","33,870","32,070","33,870","31,840","3,01M","3,17%"
"03.11.2020","32,830","32,750","33,290","32,460","2,37M","1,39%"
"02.11.2020","32,380","32,020","32,550","31,380","2,52M","1,86%"
"30.10.2020","31,790","31,250","32,090","31,140","3,20M","1,27%"
"29.10.2020","31,390","31,900","32,390","30,980","4,13M","-1,94%"
"28.10.2020","32,010","33,200","33,400","31,820","3,91M","-5,30%"
"27.10.2020","33,800","33,380","33,850","32,950","2,83M","2,15%"
"26.10.2020","33,090","32,940","33,210","32,730","1,56M","-0,33%"
"23.10.2020","33,200","32,600","33,360","32,480","1,78M","1,59%"
"22.10.2020","32,680","32,950","32,980","32,670","1,71M","-1,30%"
"21.10.2020","33,110","33,550","33,550","33,050","1,35M","-0,90%"
"20.10.2020","33,410","33,850","33,870","33,390","1,39M","-1,18%"
"19.10.2020","33,810","34,200","34,200","33,810","1,10M","-0,59%"
"16.10.2020","34,010","33,620","34,100","33,530","1,66M","1,31%"
"15.10.2020","33,570","33,950","34,090","33,380","2,14M","-2,38%"
"14.10.2020","34,390","34,000","34,470","33,620","1,55M","1,30%"
"13.10.2020","33,950","34,050","34,410","33,660","2,09M","-0,21%"
"12.10.2020","34,020","33,630","34,030","33,480","1,50M","1,22%"
"09.10.2020","33,610","33,840","33,860","33,330","1,55M","-0,88%"
"08.10.2020","33,910","33,320","33,910","33,280","1,80M","2,02%"
"07.10.2020","33,240","32,800","33,550","32,720","1,67M","1,28%"
"06.10.2020","32,820","33,120","33,420","32,790","1,43M","-0,55%"
"05.10.2020","33,000","33,600","33,710","32,850","1,41M","-1,46%"
"02.10.2020","33,490","32,850","33,490","32,700","2,21M","1,89%"
"01.10.2020","32,870","32,200","32,920","32,100","2,70M","2,78%"
"30.09.2020","31,980","31,980","32,850","31,960","3,63M","-0,06%"
"29.09.2020","32,000","31,240","32,100","31,160","1,95M","2,01%"
"28.09.2020","31,370","31,740","31,780","31,270","2,18M","-0,03%"
"25.09.2020","31,380","31,340","31,520","31,150","2,23M","0,51%"
"24.09.2020","31,220","30,990","31,660","30,860","2,27M","-0,03%"
"23.09.2020","31,230","30,570","31,510","30,370","2,35M","3,07%"
"22.09.2020","30,300","30,210","30,600","30,160","1,78M","0,30%"
"21.09.2020","30,210","30,880","30,880","30,030","3,28M","-1,76%"
"18.09.2020","30,750","30,930","31,240","30,710","5,15M","-0,68%"
"17.09.2020","30,960","31,100","31,510","30,850","2,67M","-1,90%"
"16.09.2020","31,560","31,430","31,990","31,430","2,15M","0,41%"
"15.09.2020","31,430","31,560","31,690","31,160","2,33M","-0,19%"
"14.09.2020","31,490","32,380","32,400","31,450","1,94M","-1,59%"
"11.09.2020","32,000","32,110","32,390","31,820","1,36M","-0,50%"
"10.09.2020","32,160","32,160","32,460","32,030","1,22M","-0,03%"
"09.09.2020","32,170","31,680","32,330","31,600","1,77M","1,71%"
"08.09.2020","31,630","32,150","32,160","31,160","1,92M","-1,13%"
"07.09.2020","31,990","31,490","32,160","31,280","2,05M","2,24%"
"04.09.2020","31,290","32,630","32,900","31,060","4,06M","-4,37%"
"03.09.2020","32,720","34,030","34,490","32,570","3,77M","-2,88%"
"02.09.2020","33,690","33,020","33,750","32,870","3,17M","2,25%"
"01.09.2020","32,950","33,570","33,700","32,950","1,71M","-1,05%"
"31.08.2020","33,300","33,220","33,540","33,120","2,50M","0,91%"
"28.08.2020","33,000","33,130","33,180","32,620","2,04M","0,09%"
"27.08.2020","32,970","33,550","33,640","32,970","1,79M","-1,67%"
"26.08.2020","33,530","33,200","33,570","33,110","1,73M","1,05%"
"25.08.2020","33,180","33,400","33,880","33,150","2,18M","-0,54%"
"24.08.2020","33,360","32,800","33,570","32,580","3,97M","2,52%"
"21.08.2020","32,540","32,560","32,940","32,290","7,94M","0,12%"
"20.08.2020","32,500","32,500","32,710","32,150","3,73M","-0,52%"
"19.08.2020","32,670","32,820","33,150","32,420","8,98M","-4,59%"
"18.08.2020","34,240","34,470","34,990","34,240","1,60M","-0,75%"
"17.08.2020","34,500","34,400","34,570","33,930","1,42M","0,64%"
"14.08.2020","34,280","34,310","34,540","33,910","1,71M","-0,75%"
"13.08.2020","34,540","33,890","34,540","33,650","2,50M","2,64%"
"12.08.2020","33,650","32,890","33,690","32,620","2,10M","2,06%"
"11.08.2020","32,970","33,780","34,180","32,970","2,87M","-1,82%"
"10.08.2020","33,580","33,380","33,720","33,130","1,73M","0,93%"
"07.08.2020","33,270","32,970","33,270","32,800","1,34M","1,03%"
"06.08.2020","32,930","32,930","33,310","32,670","2,38M","-0,18%"
"05.08.2020","32,990","32,750","33,270","32,400","2,17M","1,29%"
"04.08.2020","32,570","32,940","33,000","32,340","1,24M","-0,76%"
"03.08.2020","32,820","32,100","32,920","31,960","1,70M","2,63%"
"31.07.2020","31,980","31,950","32,530","31,870","2,01M","0,22%"
"30.07.2020","31,910","32,930","32,930","31,730","1,95M","-3,13%"
"29.07.2020","32,940","32,870","33,060","32,700","1,07M","0,12%"
"28.07.2020","32,900","32,570","32,920","32,220","1,59M","1,23%"
"27.07.2020","32,500","32,610","32,960","32,340","1,44M","-0,88%"
"24.07.2020","32,790","33,420","33,480","32,610","2,03M","-3,05%"
"23.07.2020","33,820","33,820","33,890","33,330","1,50M","0,39%"
"22.07.2020","33,690","33,730","33,930","33,560","1,55M","-0,59%"
"21.07.2020","33,890","33,610","34,200","33,530","2,64M","1,68%"
"20.07.2020","33,330","32,850","33,330","32,570","2,11M","1,46%"
"17.07.2020","32,850","32,800","33,010","32,670","2,11M","0,18%"
"16.07.2020","32,790","32,030","32,810","31,950","2,03M","1,45%"
"15.07.2020","32,320","32,130","32,490","31,940","2,52M","1,13%"
"14.07.2020","31,960","31,830","31,960","31,490","1,97M","-0,50%"
"13.07.2020","32,120","32,500","32,610","31,870","2,17M","-0,22%"
"10.07.2020","32,190","31,800","32,230","31,640","1,66M","1,04%"
"09.07.2020","31,860","32,280","32,480","31,820","2,23M","-0,96%"
"08.07.2020","32,170","31,670","32,220","31,670","2,24M","1,10%"
"07.07.2020","31,820","32,000","32,080","31,590","1,55M","-0,90%"
"06.07.2020","32,110","32,080","32,300","31,820","2,27M","1,36%"
"03.07.2020","31,680","31,900","32,120","31,490","1,40M","-0,75%"
"02.07.2020","31,920","30,980","31,920","30,960","3,23M","4,38%"
"01.07.2020","30,580","30,700","31,030","30,460","2,81M","-1,70%"
"30.06.2020","31,110","30,850","31,460","30,590","2,59M","1,24%"
"29.06.2020","30,730","30,700","30,970","30,350","2,73M","-2,38%"
"26.06.2020","31,480","32,100","32,170","31,380","2,44M","-1,32%"
"25.06.2020","31,900","31,630","32,240","31,300","2,54M","1,50%"
"24.06.2020","31,430","32,000","32,090","31,400","2,19M","-2,00%"
"23.06.2020","32,070","31,930","32,380","31,760","2,81M","0,94%"
"22.06.2020","31,770","30,710","31,780","30,650","2,82M","2,25%"
"19.06.2020","31,070","31,030","31,470","30,930","4,07M","0,29%"
"18.06.2020","30,980","30,650","31,250","30,600","2,53M","0,65%"
"17.06.2020","30,780","30,580","31,010","30,560","3,28M","1,92%"
"16.06.2020","30,200","29,980","30,740","29,780","3,58M","2,86%"
"15.06.2020","29,360","29,100","29,530","28,580","2,49M","-1,14%"
"12.06.2020","29,700","29,400","30,130","29,350","2,67M","0,61%"
"11.06.2020","29,520","30,280","30,420","29,520","2,64M","-3,56%"
"10.06.2020","30,610","30,000","30,840","29,940","3,52M","2,68%"
"09.06.2020","29,810","30,910","31,020","29,320","5,06M","-3,43%"
"08.06.2020","30,870","30,210","30,990","30,090","3,31M","1,55%"
"05.06.2020","30,400","31,380","31,520","30,280","4,66M","-2,53%"
"04.06.2020","31,190","31,590","31,820","31,040","2,93M","-1,48%"
"03.06.2020","31,660","30,600","31,680","30,570","4,52M","4,11%"
"02.06.2020","30,410","30,060","30,740","30,000","3,09M","2,08%"
"29.05.2020","29,790","30,010","30,270","29,560","4,20M","-1,29%"
"28.05.2020","30,180","29,590","30,320","29,430","2,95M","2,83%"
"27.05.2020","29,350","29,880","30,030","29,180","3,35M","-1,74%"
"26.05.2020","29,870","30,580","30,700","29,380","3,57M","-0,33%"
"25.05.2020","29,970","29,430","29,970","29,200","1,96M","2,88%"
"22.05.2020","29,130","28,400","29,240","28,250","2,06M","0,94%"
"21.05.2020","28,860","28,680","29,040","28,650","1,74M","0,03%"
"20.05.2020","28,850","28,260","29,070","28,160","3,15M","1,87%"
"19.05.2020","28,320","28,950","29,000","28,100","2,93M","-1,36%"
"18.05.2020","28,710","27,960","28,940","27,840","3,57M","4,55%"
"15.05.2020","27,460","27,000","28,160","27,000","4,54M","2,42%"
"14.05.2020","26,810","27,750","27,750","26,550","4,10M","-1,07%"
"13.05.2020","27,100","27,010","27,390","26,450","3,17M","-0,84%"
"12.05.2020","27,330","27,030","27,460","26,940","2,93M","1,11%"
"11.05.2020","27,030","27,270","27,310","26,780","2,23M","-0,37%"
"08.05.2020","27,130","27,010","27,330","26,870","2,44M","1,50%"
"07.05.2020","26,730","26,480","26,870","26,290","2,48M","0,79%"
"06.05.2020","26,520","26,800","27,080","26,370","2,46M","-0,60%"
"05.05.2020","26,680","26,000","26,790","25,900","3,39M","4,14%"
"04.05.2020","25,620","25,660","26,170","25,470","2,73M","-2,36%"
"30.04.2020","26,240","26,640","26,700","26,030","3,62M","-0,61%"
"29.04.2020","26,400","25,800","26,670","25,350","2,81M","2,44%"
"28.04.2020","25,770","26,150","26,470","25,610","3,32M","-1,19%"
"27.04.2020","26,080","25,550","26,160","25,390","3,60M","4,19%"
"24.04.2020","25,030","24,420","25,380","24,210","2,71M","1,09%"
"23.04.2020","24,760","24,460","25,050","24,270","2,39M","1,52%"
"22.04.2020","24,390","23,640","24,490","23,120","3,20M","3,61%"
"21.04.2020","23,540","24,590","24,680","23,520","4,03M","-5,61%"
"20.04.2020","24,940","25,430","25,450","24,710","2,45M","-1,07%"
"17.04.2020","25,210","25,540","26,060","25,090","4,19M","0,92%"
"16.04.2020","24,980","25,060","25,140","24,500","2,48M","0,56%"
"15.04.2020","24,840","25,500","25,790","24,690","3,20M","-2,59%"
"14.04.2020","25,500","26,230","26,330","25,350","2,64M","-0,62%"
"09.04.2020","25,660","25,050","25,730","24,650","3,72M","4,31%"
"08.04.2020","24,600","23,990","24,630","23,890","2,53M","1,95%"
"07.04.2020","24,130","24,050","24,870","23,700","3,91M","3,25%"
"06.04.2020","23,370","23,750","23,880","22,990","3,47M","1,74%"
"03.04.2020","22,970","23,050","23,210","22,520","3,36M","-0,13%"
"02.04.2020","23,000","22,700","23,320","22,260","3,61M","1,77%"
"01.04.2020","22,600","23,420","23,610","22,440","5,33M","-5,68%"
"31.03.2020","23,960","23,400","24,420","23,400","4,39M","3,77%"
